H|070316|996
738||SULLIA|||||||||59||2457|||||||
739||MADIKERI|||||||||59||726|||||||
740||HAVERI|||||||||59||678|||||||
741||RANEBENNUR|||||||||59||2735|||||||
742||HARIHAR|||||||||59||676|||||||
743||B C ROAD|||||||||59||2736|||||||
744||TORANAGALLU|||||||||59||2737|||||||
745||BHARATPUR|||||||||59||1339|||||||
746||GANGAPUR|||||||||59||2211|||||||
747||GODHARA|||||||||59||2376|||||||
748||CHENGALPET|||||||||59||14|||||||
749||BAHADURGARH|||||||||59||11|||||||
750||BHIWADI|||||||||59||11|||||||
751||VIRUDHUNAGAR|||||||||59||1319|||||||
753||PUDUKOTTAI|||||||||59||1287|||||||
754||MALAPPURAM|||||||||59||16|||||||
755||RISHIKESH|||||||||59||1682|||||||
756||PATTUKOTTAI|||||||||59||1287|||||||
757||AMALAPURAM|||||||||59||2847|||||||
758||MANNARGUDI|||||||||59||1276|||||||
759||ARIAYALUR|||||||||59||1287|||||||
760||KOSAMBA|||||||||59||2738|||||||
761||SONGADH|||||||||59||386|||||||
762||DARWHA|||||||||59||1852|||||||
763||HAZARIBAG|||||||||59||572|||||||
764||BHIWANI|||||||||59||414|||||||
765||PALAKAD|||||||||59||827|||||||
766||DEOGHAR|||||||||59||561|||||||
767||ICHALKARANJI|||||||||59||1892|||||||
768||BATALA|||||||||59||2152|||||||
769||JAJPUR ROAD|||||||||59||2065|||||||
770||KHANNA|||||||||59||2441|||||||
771||GURDASPUR|||||||||59||2152|||||||
772||KOTTAKKAL|||||||||59||1278|||||||
773||TIRUR|||||||||59||1278|||||||
774||SOLAN|||||||||59||500|||||||
776||RAVATBHATA|||||||||59||955|||||||
777||THENI|||||||||59||1278|||||||
778||BADAMI|||||||||59||623|||||||
779||URVAKONDA|||||||||59||2739|||||||
780||RAYADURG|||||||||59||72|||||||
781||ZAHIRABAD|||||||||59||2741|||||||
782||CHANNAGIRI|||||||||59||647|||||||
783||BAILHONGAL|||||||||59||2743|||||||
784||HOLENARASIPUR|||||||||59||2742|||||||
785||BELUR|||||||||59||636|||||||
786||HAGARIBOMMANAHALLI|||||||||59||673|||||||
787||ANKOLA|||||||||59||2746|||||||
788||HONAWAR|||||||||59||2771|||||||
789||MULBAGAL|||||||||59||738|||||||
790||KOLLEGAL|||||||||59||707|||||||
791||KRISHNARAJPET|||||||||59||714|||||||
792||BELTHANGADY|||||||||59||2744|||||||
793||MOODBIDRI|||||||||59||2745|||||||
794||SIRVAR|||||||||59||2740|||||||
795||YADGIR|||||||||59||787|||||||
796||SIRA|||||||||59||767|||||||
797||MADHUGIRI|||||||||59||725|||||||
798||DODDABALLAPUR|||||||||59||2772|||||||
799||SIHORA|||||||||59||2768|||||||
800||SANAVAD|||||||||59||2766|||||||
801||BADNAGAR|||||||||59||2769|||||||
802||NAGDA|||||||||59||2770|||||||
803||SIRMOUR|||||||||59||2767|||||||
804||JALGAON JAMOD|||||||||59||2759|||||||
805||NATEPUTE|||||||||59||2748|||||||
806||BHIGWAN|||||||||59||2749|||||||
807||PAVANI|||||||||59||2762|||||||
808||SAKOLI|||||||||59||2433|||||||
809||KHULDABAD|||||||||59||1889|||||||
810||SHRINAGARTALI|||||||||59||2754|||||||
811||UNDRI|||||||||59||2756|||||||
812||VAIJAPUR|||||||||59||1990|||||||
813||LONI BK|||||||||59||2747|||||||
814||MURUD|||||||||59||1919|||||||
815||CHAKUR|||||||||59||2764|||||||
816||TEMBHURNI|||||||||59||2750|||||||
817||MHASVAD|||||||||59||2751|||||||
818||MANGAON|||||||||59||2755|||||||
819||DINDORI MH|||||||||59||2752|||||||
820||GHOTI|||||||||59||2753|||||||
821||CHIMUR|||||||||59||2763|||||||
822||ASHTI|||||||||59||2760|||||||
823||CHANDUR RAILWAY|||||||||59||2761|||||||
824||KALAMNURI|||||||||59||2757|||||||
825||MANGRULPIR|||||||||59||2758|||||||
826||ARNI|||||||||59||2765|||||||
827||BASMAT|||||||||59||2773|||||||
828||RAGHOGARH|||||||||59||2774|||||||
829||SHINDKHEDA|||||||||59||2776|||||||
831||PERNEM|||||||||59||2476|||||||
832||BICHOLIM|||||||||59||2476|||||||
833||SAWANTWADI|||||||||59||2476|||||||
834||BARDEZ|||||||||59||2476|||||||
835||VASCO|||||||||59||298|||||||
836||VERNA|||||||||59||298|||||||
837||CANACONA|||||||||59||298|||||||
838||PANJIM|||||||||59||2476|||||||
839||MADKAI|||||||||59||2476|||||||
840||VELHA|||||||||59||2476|||||||
841||PONDA|||||||||59||2476|||||||
842||FATEHPUR RJ|||||||||59||2778|||||||
843||CHOMU|||||||||59||2779|||||||
844||BUNDI|||||||||59||949|||||||
845||DEOLI|||||||||59||958|||||||
846||KUCHAMAN|||||||||59||2780|||||||
847||BEAWAR|||||||||59||2781|||||||
848||CHURU|||||||||59||956|||||||
849||JHUNJHUNU|||||||||59||973|||||||
850||SURATGARH|||||||||59||1031|||||||
851||SUJANGARH|||||||||59||2782|||||||
852||DIDWANA|||||||||59||961|||||||
853||LADNUN|||||||||59||2783|||||||
854||RATANGARH|||||||||59||1016|||||||
855||NOKHA|||||||||59||2784|||||||
856||KHAIRTHAL|||||||||59||982|||||||
857||KISHANGARH BAS|||||||||59||2785|||||||
858||NIMBAHERA|||||||||59||1004|||||||
859||PARTAPUR|||||||||59||2786|||||||
860||SAGWARA|||||||||59||1020|||||||
861||RAWATSAR|||||||||59||2787|||||||
862||PILIBANGA|||||||||59||1007|||||||
863||SHAHDOL|||||||||59||1812|||||||
864||BEOHARI|||||||||59||2788|||||||
865||ANUPPUR|||||||||59||2789|||||||
866||KOTMA|||||||||59||2790|||||||
867||BURHAR|||||||||59||2791|||||||
868||LONAVALA|||||||||59||2792|||||||
869||GADAG|||||||||59||665|||||||
870||BRAHMAVAR|||||||||59||2794|||||||
871||MADDUR|||||||||59||724|||||||
872||KEKRI|||||||||59||928|||||||
873||SRI VIJAINAGAR|||||||||59||928|||||||
874||MAVELIKKAR|||||||||59||791|||||||
875||CHENGANNUR|||||||||59||791|||||||
877||KAYAMKULAM|||||||||59||791|||||||
878||TADIPATRI|||||||||59||2843|||||||
880||DHAMDA|||||||||59||2374|||||||
881||GIRIDIH|||||||||59||561|||||||
882||DUMKA|||||||||59||561|||||||
883||REPALLE|||||||||59||44|||||||
884||BAPATLA|||||||||59||44|||||||
885||KODERMA|||||||||59||572|||||||
886||CHATRA|||||||||59||572|||||||
887||RAMGARH|||||||||59||572|||||||
888||ANAPARTHI|||||||||59||38|||||||
889||KULITHALAI|||||||||59||1276|||||||
890||YAMUNANAGAR|||||||||59||446|||||||
891||MANNARKKAD|||||||||59||827|||||||
892||PATTAMBI|||||||||59||827|||||||
893||NANDYALA|||||||||59||58|||||||
894||PANDHALAM|||||||||59||811|||||||
895||ADOOR|||||||||59||811|||||||
896||SURYAPET|||||||||59||56|||||||
897||ARAVAKURUCHHI|||||||||59||1276|||||||
898||MUSURI|||||||||59||1276|||||||
899||BINA|||||||||59||1799|||||||
900||BOISAR|||||||||59||399|||||||
901||CHALISSERY|||||||||59||844|||||||
902||DAHANU|||||||||59||399|||||||
903||DAMOH|||||||||59||1799|||||||
904||EDAPPAL|||||||||59||844|||||||
905||JAGGAYYAPETA|||||||||59||2307|||||||
906||TUNI|||||||||59||2845|||||||
907||TANUKU|||||||||59||2849|||||||
908||TADEPALLIGUDEM|||||||||59||38|||||||
909||SURANDAI|||||||||59||1272|||||||
910||SANKARANKOVIL|||||||||59||1288|||||||
911||PONNANI|||||||||59||844|||||||
912||PARWANOO|||||||||59||500|||||||
913||PALGHAR|||||||||59||399|||||||
914||NOHAR|||||||||59||965|||||||
915||NAGAPATTINAM|||||||||59||1191|||||||
916||MAYILADUTHURAI|||||||||59||1276|||||||
917||KAMBAM|||||||||59||1278|||||||
918||JANGAM|||||||||59||84|||||||
919||SAGARA|||||||||59||761|||||||
920||SRINIVASPUR|||||||||59||771|||||||
921||VIJAYAPURA|||||||||59||785|||||||
922||DEVANAHALLI|||||||||59||2795|||||||
923||TALIKOTI|||||||||59||2796|||||||
924||BILAGI|||||||||59||2797|||||||
925||KUSHTAGI|||||||||59||720|||||||
926||CHALALA|||||||||59||323|||||||
927||JANJGIR|||||||||59||2374|||||||
928||PALVONCHA|||||||||59||56|||||||
929||MADHIRA|||||||||59||56|||||||
930||JAITPUR|||||||||59||374|||||||
931||THAN|||||||||59||374|||||||
932||SIVAGANGAJ|||||||||59||1308|||||||
933||WAYANAD|||||||||59||2568|||||||
934||DHARMABAD|||||||||59||1923|||||||
935||NARAINGARH|||||||||59||409|||||||
936||DEGLUR|||||||||59||1923|||||||
937||KAVALI|||||||||59||2853|||||||
938||AARA|||||||||59||225|||||||
939||MUZAFFARPUR|||||||||59||225|||||||
940||GAYA|||||||||59||225|||||||
941||SHAHAPUR|||||||||59||2811|||||||
942||SILVASSA|||||||||59||2812|||||||
943||BYNDOOR|||||||||59||2798|||||||
944||SIDDAPUR|||||||||59||764|||||||
945||SAIDAPUR|||||||||59||2799|||||||
946||LAXMESHWAR|||||||||59||721|||||||
947||NASRULLAGANJ|||||||||59||2801|||||||
948||AMARPATAN|||||||||59||2802|||||||
949||DEVENDRANAGAR|||||||||59||2803|||||||
950||MAUGANJ|||||||||59||1772|||||||
951||MANGAWAN|||||||||59||1769|||||||
952||KYMORE|||||||||59||2804|||||||
953||PANNA|||||||||59||1789|||||||
954||NOWGONG|||||||||59||2805|||||||
955||RAJNAGAR|||||||||59||1794|||||||
957||MALHARGARH|||||||||59||2807|||||||
958||SARNI|||||||||59||1803|||||||
959||TIRORA|||||||||59||1982|||||||
961||BABRA|||||||||59||2810|||||||
962||PRANTIJ|||||||||59||2809|||||||
963||AMBUR|||||||||59||1054|||||||
964||TIRUCHENGODE|||||||||59||2815|||||||
965||UDHAGAMANDALAM|||||||||59||1294|||||||
966||PALANI|||||||||59||2821|||||||
967||TENKASI|||||||||59||2823|||||||
968||PUDUKKOTTAI|||||||||59||1244|||||||
969||VIRUDHACHALAM|||||||||59||2827|||||||
970||TIRUVANNAMALAI|||||||||59||1290|||||||
971||GUNTAKAL|||||||||59||16|||||||
972||SIVAGANGA|||||||||59||1266|||||||
973||VILLUPURAM|||||||||59||1318|||||||
974||THODUPUZHA|||||||||59||16|||||||
975||PALI MP|||||||||59||1269|||||||
976||RANIPET|||||||||59||2813|||||||
977||GUDIYATTAM|||||||||59||2814|||||||
978||KOMARAPALAYAM|||||||||59||2816|||||||
979||SRIPERUMBUDUR|||||||||59||1269|||||||
980||GOBICHETTIPALAYAM|||||||||59||2817|||||||
981||GUDALUR|||||||||59||2819|||||||
982||COONOOR|||||||||59||2820|||||||
983||ODDANCHATRAM|||||||||59||1203|||||||
984||SRIVILLIPUTHUR|||||||||59||2822|||||||
985||AMBASAMUDRAM|||||||||59||2824|||||||
986||ARUPPUKOTTAI|||||||||59||2825|||||||
987||YEMMIGANUR|||||||||59||2829|||||||
988||GOOTY|||||||||59||2831|||||||
989||PATTIKONDA|||||||||59||2832|||||||
990||BIJAPUR KA|||||||||59||2833|||||||
991||MADANAPALLE|||||||||59||2382|||||||
992||BRAHMAPUR TOWN|||||||||59||2218|||||||
993||MAKRANA|||||||||59||995|||||||
994||CHERTHALA|||||||||59||2386|||||||
995||OTTAPPALAM|||||||||59||2431|||||||
996||MUVATTUPUZHA|||||||||59||820|||||||
997||KOTTARAKARA|||||||||59||811|||||||
998||BAGNAN|||||||||59||2213|||||||
999||SEURI|||||||||59||2573|||||||
1000||BARNALA|||||||||59||2127|||||||
1001||CHIRALA|||||||||59||32|||||||
1002||CHALAKUDY|||||||||59||798|||||||
1003||NEVASA|||||||||59||1827|||||||
1004||KADAPA|||||||||59||2509|||||||
1005||SUPA|||||||||59||1827|||||||
1006||BHAVANI|||||||||59||1095|||||||
1007||PENRUDURAI|||||||||59||1095|||||||
1008||SAKTHI|||||||||59||1095|||||||
1009||TIRUVUR|||||||||59||2307|||||||
1010||KHAMBHALIYA|||||||||59||347|||||||
1011||CHINNADHARAPURAM|||||||||59||1128|||||||
1012||THOGAMALAI|||||||||59||1276|||||||
1013||BASIRHAT|||||||||59||15|||||||
1014||DIAMOND HARBOUR|||||||||59||15|||||||
1015||BARA|||||||||59||985|||||||
1016||ERUVADI|||||||||59||2564|||||||
1017||KOLLEMCODE|||||||||59||1125|||||||
1018||URAMBU|||||||||59||1125|||||||
1019||PANACHAMOODU|||||||||59||1125|||||||
1020||MAHASAMUND|||||||||59||2186|||||||
1021||PILERU|||||||||59||2357|||||||
1022||THISAINVILAI|||||||||59||1288|||||||
1023||JAMMIKUNTA|||||||||59||84|||||||
1024||THORUR|||||||||59||84|||||||
1025||ASIND|||||||||59||944|||||||
1026||ANTA|||||||||59||2834|||||||
1027||PATAN RJ|||||||||59||2835|||||||
1104||JHAJJAR|||||||||59||11|||||||
1105||NAVI MUMBAI|||||||||59||12|||||||
1106||PANVEL|||||||||59||12|||||||
1122||RAMAGUNDAM|||||||||59||55|||||||
1123||SHILLONG|||||||||59||2021|||||||
1124||KOCH BIHAR|||||||||59||2265|||||||
1125||NARASARAOPET|||||||||59||44|||||||
1126||CHANGANASSERY|||||||||59||797|||||||
1127||KOTHAMANGALAM|||||||||59||16|||||||
1128||KONDOTTY|||||||||59||816|||||||
1129||MENJERI|||||||||59||816|||||||
1130||THALASSERY|||||||||59||841|||||||
1131||ARAMBAGH|||||||||59||2311|||||||
1132||BONGAON|||||||||59||2209|||||||
1133||RAIGANJ|||||||||59||2288|||||||
1150||CHANASMA|||||||||59||325|||||||
1156||KASIBUGGA|||||||||59||2340|||||||
1157||PARVATHIPURAM|||||||||59||2837|||||||
1159||PALAKOLLU|||||||||59||2340|||||||
1160||PRODDATUR|||||||||59||2841|||||||
1161||RAYACHOTI|||||||||59||2850|||||||
1162||DAHANU MH|||||||||59||1851|||||||
1163||SIROHI|||||||||59||1029|||||||
1164||ABU ROAD|||||||||59||2858|||||||
1165||KOTPUTLI|||||||||59||986|||||||
1166||NARASINGHPUR|||||||||59||1781|||||||
1167||BALAGHAT|||||||||59||856|||||||
1168||JALORE|||||||||59||971|||||||
1169||SOMPETA|||||||||59||75|||||||
1170||BOBBILI|||||||||59||2838|||||||
1171||TAGARAPUVALASA|||||||||59||2839|||||||
1172||NARSAPUR|||||||||59||64|||||||
1173||BADVEL|||||||||59||2842|||||||
1174||DHARMAVARAM|||||||||59||36|||||||
1175||SAMALKOTA|||||||||59||2846|||||||
1176||YANAM|||||||||59||2121|||||||
1177||KADIRI|||||||||59||51|||||||
1178||PULIVENDLA|||||||||59||2852|||||||
1179||KARELI|||||||||59||1750|||||||
1180||GADARWARA|||||||||59|||||||||
1181||SHRIDHAM|||||||||59||1781|||||||
1182||SENDHWA|||||||||59||1809|||||||
1183||BARWANI|||||||||59||872|||||||
1214||LUNAVADA|||||||||59||2865|||||||
1215||KAMSHET|||||||||59||2866|||||||
1216||KHALAPUR|||||||||59||2867|||||||
1217||MOHOPADA|||||||||59||2868|||||||
1220||NELAMBOOR|||||||||59||816|||||||
1221||SINGRAULI|||||||||59||1815|||||||
1222||RUDRAPUR|||||||||59||2195|||||||
1223||RANGAREDDY|||||||||59||62|||||||
1224||CHILAKALURIPET|||||||||59||44|||||||
1225||KOTHAGUDEM|||||||||59||56|||||||
1226||MIRYALAGUDA|||||||||59||63|||||||
1227||SHAHBAD MARKANDA|||||||||59||461|||||||
1228||QUILANDY|||||||||59||837|||||||
1229||KANHANGAD|||||||||59||808|||||||
1230||MOONNIYUR|||||||||59||816|||||||
1232||TALIPARAMBA|||||||||59||796|||||||
1233||PITHAMPUR|||||||||59||1727|||||||
1235||NABADWIP|||||||||59||2429|||||||
1253||BOTAD|||||||||59||317|||||||
1254||DERA BASSI|||||||||59||904|||||||
1255||CHAIBASA|||||||||59||598|||||||
1256||MUKTSAR|||||||||59||2145|||||||
1257||HALDWANI|||||||||59||2171|||||||
1258||MECHEDA|||||||||59||2276|||||||
1259||CHAMPA|||||||||59||253|||||||
1260||KODAIKANAL|||||||||59||1090|||||||
1261||BATLAGUNDU|||||||||59||1090|||||||
1262||RAMPURHAT|||||||||59||2301|||||||
1349||MUKUTBAN|||||||||59||2872|||||||
1350||MOUDA|||||||||59||2873|||||||
1351||SIRSI|||||||||59||1636|||||||
1352||GAJENDRAGARH|||||||||59||2869|||||||
1353||RON|||||||||59||754|||||||
1354||SAUSAR|||||||||59||1806|||||||
1355||CHAURAI|||||||||59||2870|||||||
1356||MANASA|||||||||59||1763|||||||
1357||MUNDI|||||||||59||1778|||||||
1358||BILKISGANJ|||||||||59||2871|||||||
1359||VANIYAMBADI|||||||||59||1301|||||||
1360||PERNAMBUT|||||||||59||2884|||||||
1362||TIRUKKOYILUR|||||||||59||2886|||||||
1363||GINGEE|||||||||59||1099|||||||
1364||KALAYAR KOVIL|||||||||59||2889|||||||
1365||DEVAKOTTAI|||||||||59||2890|||||||
1366||MADATHUKULAM|||||||||59||1162|||||||
1367||SADULSHAHAR|||||||||59||1019|||||||
1368||ARANTHANGI|||||||||59||2893|||||||
1369||RASIPURAM|||||||||59||1252|||||||
1371||GULABPURA|||||||||59||966|||||||
1372||SANGARIYA|||||||||59||2875|||||||
1373||SANCHORE|||||||||59||1022|||||||
1374||TARANAGAR|||||||||59||1033|||||||
1376||BALI|||||||||59||2877|||||||
1377||NAWALGARH|||||||||59||2879|||||||
1378||MASUDA|||||||||59||2880|||||||
1379||CHHABRA|||||||||59||952|||||||
1381||PARBATSAR|||||||||59||2881|||||||
